Week,Temperature,Rain,Snow,PM10,PM2.5,COVID19,Time,BusStop,BusNumber,people
0,19.4,0.0,0.0,23,12,1,11,82570,5,0
0,20.6,0.0,0.0,36,18,1,12,82570,5,1
0,21.5,0.0,0.0,27,8,1,13,82570,5,1
0,23.1,0.0,0.0,25,10,1,14,82570,5,3
0,22.1,0.0,0.0,27,17,1,15,82570,5,1
0,22.0,0.0,0.0,21,16,1,16,82570,5,3
0,20.9,0.0,0.0,27,14,1,17,82570,5,3
0,19.1,0.0,0.0,28,21,1,18,82570,5,5
0,18.0,0.0,0.0,30,26,1,19,82570,5,1
0,17.3,0.0,0.0,39,25,1,20,82570,5,2
0,15.8,0.0,0.0,40,6,1,21,82570,5,0
0,14.6,0.0,0.0,22,18,1,22,82570,5,1
0,13.9,0.0,0.0,16,10,1,23,82570,5,0
0,13.5,0.0,0.0,18,11,1,0,82570,5,0
0,12.4,0.0,0.0,20,13,1,1,82570,5,0
0,11.6,0.0,0.0,15,0,1,2,82570,5,0
0,10.9,0.0,0.0,11,17,1,3,82570,5,0
1,10.3,0.0,0.0,13,2,1,4,82570,5,0
1,9.6,0.0,0.0,12,7,1,5,82570,5,0
1,8.9,0.0,0.0,9,7,1,6,82570,5,0
1,8.6,0.0,0.0,10,6,1,7,82570,5,1
1,10.6,0.0,0.0,10,13,1,8,82570,5,1
1,12.3,0.0,0.0,10,0,1,9,82570,5,0
1,15.4,0.0,0.0,23,8,1,10,82570,5,0
1,15.5,0.0,0.0,17,4,1,11,82570,5,1
1,17.0,0.0,0.0,10,1,1,12,82570,5,1
1,17.7,0.0,0.0,8,1,1,13,82570,5,2
1,17.3,0.0,0.0,11,1,1,14,82570,5,4
1,18.0,0.0,0.0,7,2,1,15,82570,5,0
1,17.5,0.0,0.0,10,13,1,16,82570,5,1
1,15.7,0.0,0.0,21,15,1,17,82570,5,4
1,14.7,0.0,0.0,21,14,1,18,82570,5,0
1,13.8,0.0,0.0,21,14,1,19,82570,5,3
1,12.7,0.0,0.0,22,16,1,20,82570,5,1
1,11.9,0.0,0.0,21,22,1,21,82570,5,0
1,10.9,0.0,0.0,19,22,1,22,82570,5,0
1,10.2,0.0,0.0,17,18,1,23,82570,5,0
1,9.4,0.0,0.0,17,12,1,0,82570,5,0
1,9.1,0.0,0.0,17,17,1,1,82570,5,0
1,8.6,0.0,0.0,17,16,1,2,82570,5,0
1,8.3,0.0,0.0,20,10,1,3,82570,5,0
2,8.3,0.0,0.0,16,23,1,4,82570,5,0
2,8.5,0.0,0.0,18,26,1,5,82570,5,0
2,8.9,0.0,0.0,20,18,1,6,82570,5,0
2,9.2,0.0,0.0,18,15,1,7,82570,5,1
2,9.9,0.0,0.0,13,17,1,8,82570,5,1
2,10.6,0.0,0.0,13,20,1,9,82570,5,0
2,11.8,0.0,0.0,21,22,1,10,82570,5,0
2,13.7,0.0,0.0,30,20,1,11,82570,5,2
2,15.4,0.0,0.0,37,18,1,12,82570,5,3
2,16.6,0.0,0.0,34,14,1,13,82570,5,2
2,18.3,0.0,0.0,37,14,1,14,82570,5,1
2,19.8,0.0,0.0,31,8,1,15,82570,5,6
2,19.2,0.0,0.0,32,13,1,16,82570,5,3
2,17.5,0.0,0.0,36,28,1,17,82570,5,4
2,15.0,0.0,0.0,47,29,1,18,82570,5,2
2,13.1,0.0,0.0,48,7,1,19,82570,5,0
2,12.1,0.0,0.0,28,8,1,20,82570,5,0
2,10.9,0.0,0.0,24,6,1,21,82570,5,0
2,10.0,0.0,0.0,20,13,1,22,82570,5,2
2,9.4,0.0,0.0,22,13,1,23,82570,5,0
2,8.6,0.0,0.0,21,12,1,0,82570,5,0
2,8.3,0.0,0.0,20,15,1,1,82570,5,0
2,7.7,0.0,0.0,17,17,1,2,82570,5,0
2,7.3,0.0,0.0,20,10,1,3,82570,5,0
3,7.0,0.0,0.0,19,4,1,4,82570,5,0
3,6.5,0.0,0.0,21,8,1,5,82570,5,0
3,6.2,0.0,0.0,24,8,1,6,82570,5,0
3,5.7,0.0,0.0,28,17,1,7,82570,5,0
3,7.4,0.0,0.0,24,19,1,8,82570,5,1
3,9.2,0.0,0.0,32,8,1,9,82570,5,0
3,11.3,0.0,0.0,35,19,1,10,82570,5,1
3,12.2,0.0,0.0,39,18,1,11,82570,5,0
3,14.5,0.0,0.0,46,12,1,12,82570,5,2
3,16.1,0.0,0.0,38,11,1,13,82570,5,0
3,17.0,0.0,0.0,38,15,1,14,82570,5,1
3,17.5,0.0,0.0,34,12,1,15,82570,5,0
3,18.0,0.0,0.0,31,12,1,16,82570,5,3
3,16.5,0.0,0.0,27,18,1,17,82570,5,2
3,14.5,0.0,0.0,29,20,1,18,82570,5,2
3,13.4,0.0,0.0,32,20,1,19,82570,5,1
3,12.3,0.0,0.0,35,21,1,20,82570,5,2
3,11.9,0.0,0.0,37,26,1,21,82570,5,0
3,11.3,0.0,0.0,40,32,1,22,82570,5,2
3,10.6,0.0,0.0,34,25,1,23,82570,5,0
3,9.8,0.0,0.0,36,22,1,0,82570,5,0
3,9.0,0.0,0.0,33,22,1,1,82570,5,0
3,8.3,0.0,0.0,34,26,1,2,82570,5,0
3,7.7,0.0,0.0,32,30,1,3,82570,5,0
4,7.1,0.0,0.0,27,32,1,4,82570,5,0
4,7.0,0.0,0.0,29,25,1,5,82570,5,0
4,7.3,0.0,0.0,26,30,1,6,82570,5,0
4,7.5,0.0,0.0,32,36,1,7,82570,5,0
4,8.2,0.0,0.0,29,34,1,8,82570,5,2
4,9.9,0.0,0.0,38,29,1,9,82570,5,0
4,12.4,0.0,0.0,54,47,1,10,82570,5,2
4,13.6,0.0,0.0,53,44,1,11,82570,5,1
4,14.5,0.0,0.0,48,41,1,12,82570,5,1
4,15.3,0.0,0.0,51,38,1,13,82570,5,0
4,15.7,0.0,0.0,43,35,1,14,82570,5,2
4,15.7,0.0,0.0,38,24,1,15,82570,5,2
4,15.5,0.0,0.0,40,27,1,16,82570,5,5
4,15.2,0.0,0.0,45,47,1,17,82570,5,3
4,14.0,0.0,0.0,46,44,1,18,82570,5,3
4,13.2,0.0,0.0,42,46,1,19,82570,5,2
4,12.3,0.0,0.0,39,41,1,20,82570,5,0
4,12.1,0.0,0.0,42,45,1,21,82570,5,1
4,11.5,0.0,0.0,45,42,1,22,82570,5,1
4,10.9,0.0,0.0,41,42,1,23,82570,5,0
4,10.1,0.0,0.0,41,40,1,0,82570,5,0
4,9.5,0.0,0.0,37,35,1,1,82570,5,0
4,9.0,0.0,0.0,30,33,1,2,82570,5,0
4,8.4,0.0,0.0,33,25,1,3,82570,5,0
5,8.0,0.0,0.0,31,23,1,4,82570,5,0
5,8.0,0.0,0.0,33,23,1,5,82570,5,0
5,8.0,0.0,0.0,30,34,1,6,82570,5,1
5,8.1,0.0,0.0,34,31,1,7,82570,5,0
5,9.0,0.0,0.0,33,33,1,8,82570,5,0
5,11.3,0.0,0.0,35,0,1,9,82570,5,1
5,14.7,0.0,0.0,46,0,1,10,82570,5,0
5,16.9,0.0,0.0,49,37,1,11,82570,5,3
5,18.4,0.0,0.0,32,11,1,12,82570,5,1
5,18.9,0.0,0.0,21,19,1,13,82570,5,3
5,18.6,0.0,0.0,20,25,1,14,82570,5,5
5,19.0,0.0,0.0,21,14,1,15,82570,5,3
5,18.9,0.0,0.0,24,17,1,16,82570,5,1
5,17.7,0.0,0.0,20,26,1,17,82570,5,2
5,15.0,0.0,0.0,24,19,1,18,82570,5,4
5,13.3,0.0,0.0,25,23,1,19,82570,5,0
5,12.7,0.0,0.0,23,14,1,20,82570,5,2
5,11.9,0.0,0.0,25,11,1,21,82570,5,1
5,10.6,0.0,0.0,28,24,1,22,82570,5,0
5,9.5,0.0,0.0,26,26,1,23,82570,5,0
5,8.6,0.0,0.0,22,18,1,0,82570,5,0
5,7.8,0.0,0.0,19,15,1,1,82570,5,0
5,7.2,0.0,0.0,22,24,1,2,82570,5,0
5,6.8,0.0,0.0,22,19,1,3,82570,5,0
6,6.3,0.0,0.0,21,19,1,4,82570,5,0
6,5.8,0.0,0.0,20,8,1,5,82570,5,0
6,5.3,0.0,0.0,18,25,1,6,82570,5,0
6,5.3,0.0,0.0,17,21,1,7,82570,5,0
6,6.8,0.0,0.0,20,0,1,8,82570,5,0
6,9.6,0.0,0.0,20,0,1,9,82570,5,0
6,13.4,0.0,0.0,29,35,1,10,82570,5,1
6,16.2,0.0,0.0,38,21,1,11,82570,5,0
6,17.9,0.0,0.0,35,16,1,12,82570,5,0
6,18.3,0.0,0.0,29,12,1,13,82570,5,0
6,19.6,0.0,0.0,22,11,1,14,82570,5,0
6,19.8,0.0,0.0,25,18,1,15,82570,5,1
6,19.7,0.0,0.0,31,6,1,16,82570,5,2
6,17.5,0.0,0.0,28,1,1,17,82570,5,0
6,15.8,0.0,0.0,21,15,1,18,82570,5,1
6,13.9,0.0,0.0,24,15,1,19,82570,5,2
6,13.2,0.0,0.0,21,15,1,20,82570,5,3
6,12.3,0.0,0.0,20,17,1,21,82570,5,1
6,11.4,0.0,0.0,23,23,1,22,82570,5,0
6,10.6,0.0,0.0,21,22,1,23,82570,5,1
